bookID,author
1279,Glen Gold
1280,Maeve Binchy
1281,Jane Smiley
1282,Daniel Keyes
1283,Nicholas Evans
1284,Anthony Burgess
1285,Elizabeth Lowell
1286,Aidan Chambers
1287,James Joyce
1288,Michael Baigent
1289,Jack London
1290,Dennis Danvers
1291,Raymond Feist
1292,Rebecca Lickiss
1293,Mary Jo Putney
1294,Karyn Monk
1295,Lisa Kleypas
1296,Kim Barnes
1297,Franz Kafka
1298,Charles Dickens
1299,Elizabeth Hand
1300,Beverly Lewis
1301,Luanne Rice
1302,Paula Volsky
1303,Scott Smith
1304,Daniel Defoe
1305,Lavyrle Spencer
1306,Nora Roberts
1307,David Morrell
1308,James A. Michener
1309,Stephen King
1310,Harlan Coben
1311,David Baldacci
1312,C. Salisbury
1313,Katherine Paterson
1314,Anne Rice
1315,Patricia Cornwell
1316,Jonathan Kellerman
1317,Margaret Mitchell
1318,Kate Chopin
1319,Sandra Brown
1320,Sylvia Browne
1321,Douglas Preston
1322,John Connolly
1323,Stephen Crane
1324,Dean R. Koontz
1325,Tessa De Loo
1326,Vince Flynn
1327,Guy Gavriel Kay
1328,Guy Gavriel Kay
1329,Guy Gavriel Kay
1330,Jayne Ann Krentz
1331,Jayne Ann Krentz
1332,Jude Deveraux
1333,Barbara Taylor Bradford
1334,Amanda Quick
1335,Jayne Ann Krentz
1336,Joy Fielding
1337,Barbara Michaels
1338,Frank Herbert
1339,Edith Hamilton
1340,Jacquelyn Mitchard
1341,Sidney Sheldon
1342,Stephen King
1343,Stephen King
1344,Martin Lings
1345,Galway Kinnell
1346,Michael Crichton
1347,Bill Bryson
1348,Arabella Weir
1349,Henry Rollins
1350,Clive Barker
1351,Slavomir Rawicz
1352,Stephen Jay Gould
1353,Pauline Reage
1354,Astrid Lindgren
1355,Diana Gabaldon
1356,Diana Gabaldon
1357,Miguel De Cervantes Saavedra
1358,Franz Kafka
1359,John Le Carre
1360,Hubert Selby
1361,Joan Jacobs Brumberg
1362,Jennifer Crusie
1363,N. Kraus E
1364,Carol Shields
1365,John Sandford
1366,Jodi Picoult
1367,Jodi Picoult
1368,Jodi Picoult
1369,Harlan Coben
1370,Liane Moriarty
1371,Robert C. Atkins
1372,E. M. Forster
1373,Luanne Rice
1374,Richard Laymon
1375,Elizabeth Berg
1376,Elizabeth Berg
1377,Julie Garwood
1378,Luanne Rice
1379,Karen Rose
1380,Laura Moriarty
1381,Steve Gerlach
1382,Pam Munoz Ryan
1383,Julio Cortazar
1384,Agatha Christie
1385,Sidney Sheldon
1386,Elmore Leonard
1387,Barbara Mujica
1388,Anita Shreve
1389,Iris Murdoch
1390,Joy Kogawa
1391,Leo Tolstoy
1392,Irving Wallace
1393,Craig Joseph Danner
1394,Anthony B Herbert
1395,Steven Paul Martini
1396,James Dickey
1397,Stephen King
1398,Iain Pears
1399,Walter Lord
1400,Roald Dahl
1401,Eleanor Coerr
1402,Little Golden Books Staff
1403,Lisa Gardner
1404,Karen Harper
1405,Nora Roberts
1406,Elizabeth Lowell
1407,Sharon Sala
1408,Boris Starling
1409,Sean Stewart
1410,Robert K. Tanenbaum
1411,Iris Johansen
1412,Nicolas Freeling
1413,Joan D. Vinge
1414,Philippa Gregory
1415,Victor Kelleher
1416,Ken Kesey
1417,Tom Wolfe
1418,Anne Mccaffrey
1419,John Steinbeck
1420,Mark Victor Hansen
1421,May Sarton
1422,Madeleine L'Engle
1423,Catherine Coulter
1424,Anne Mccaffrey
1425,Anne Mccaffrey
1426,Ursula K. Le Guin
1427,Truddi Chase
1428,Jane Yolen
1429,Jude Deveraux
1430,Peter Matthiessen
1431,Edith Wharton
1432,Tess Gerritsen
1433,Stuart Woods
1434,Stuart Woods
1435,Caroline B. Cooney
1436,Frank Lauria
1437,Louisa Luna
1438,Douglas Coupland
1439,Russell Baker
1440,Paul Bowles
1441,Daniel Silva
1442,Edward Rutherfurd
1443,Susan Howatch
1444,Elizabeth George
1445,Joanna Elm
1446,Oscar Williams
1447,Tracy Chevalier
1448,Jerome Lawrence
1449,Douglas Scott
1450,Claudia Dain
1451,Dean R. Koontz
1452,Colin Forbes
1453,Lorraine Hansberry
1454,Lawrence Sanders
1455,Madeleine L'Engle
1456,Caroline B. Cooney
1457,Alice Hoffman
1458,John Steinbeck
1459,Mandalyn Kaye
1460,Bryce Courtenay
1461,Ayn Rand
1462,John Updike
1463,T. S. Eliot
1464,Roald Dahl
1465,Terence Mckenna
1466,Robin Cook
1467,Rosie O'Donnell
1468,Stephen King
1469,Stephen King
1470,Lurlene Mcdaniel
1471,Mercedes Lackey
1472,T. Coraghessan Boyle
1473,Herman Wouk
1474,Victoria Alexander
1475,Mary Wesley
1476,Parker J.  Palmer
1477,Nicholas Sparks
1478,Gustave Flaubert
1479,Lawrence Block
1480,Elmore Leonard
1481,Greg Bear
1482,Peter F. Hamilton
1483,Greg Bear
1484,Iain M. Banks
1485,Dale Brown
1486,Kathryn Harvey
1487,Mario Puzo
1488,Thor Heyerdahl
1489,Rohinton Mistry
1490,Stuart Dybek
1491,Eric Hoffer
1492,Ian Mcewan
1493,Peter Carey
1494,Rosamund Stone Zander
1495,Gioconda Belli
1496,Paolo Maurensig
1497,Ray Bradbury
1498,Peter Straub
1499,Nora Roberts
1500,Doris May Lessing
1501,Bette Greene
1502,Henry James
1503,Dean R. Koontz
1504,Stephen King
1505,Thomas Keneally
1506,Nelson Demille
1507,Paul Theroux
1508,Robin Mckinley
1509,Harold Coyle
1510,Orson Scott Card
1511,John Edward
1512,Ken Grimwood
1513,Clive Barker
1514,Ian Mcewan
1515,Charlotte Perkins Gilman
1516,Virginia Woolf
1517,Italo Calvino
1518,Victoria Holt
1519,Christina Schwarz
1520,Sarah Dunant
1521,Laura Schlessinger
1522,Robert Ludlum
1523,V.C. Andrews
1524,Bryce Courtenay
1525,Margaret Williams
1526,Jane Austen
1527,Ann Rule
1528,Richard Matheson
1529,Octavia E. Butler
1530,Andrew H. Vachss
1531,Ann Coulter
1532,Richard Matheson
1533,Robert Bloch
1534,Jr. Walter M. Miller
1535,Maggie Shayne
1536,Danielle Steel
1537,E. L. Doctorow
1538,Steve Kluger
1539,Toni Morrison
1540,David Leavitt
1541,Carlos Castaneda
1542,Anthony Bourdain
1543,Milan Kundera
1544,Anita Shreve
1545,John O'Hara
1546,C. S. Lewis
1547,Edward Carey
1548,James A. Michener
1549,Nathaniel Hawthorne
1550,Scott Turow
1551,Danielle Steel
1552,Danielle Steel
1553,Danielle Steel
1554,Anne Rivers Siddons
1555,Sidney Sheldon
1556,Sidney Sheldon
1557,Robert B. Parker
1558,Doris Mortman
1559,Doris Mortman
1560,Belva Plain
1561,Tonino Benacquista
1562,Daniel Defoe
1563,Nancy Farmer
1564,Vladimir Nabokov
1565,Dean R. Koontz
1566,Ethan Hawke
1567,John Saul
1568,Pema Chodron
1569,Alice Hoffman
1570,Robert B. Parker
1571,Rosamunde Pilcher
1572,Umberto Eco
1573,James Patterson
1574,L.M. Montgomery
1575,Gary Paulsen
1576,Dava Sobel
1577,William Knowlton Zinsser
1578,Vladimir Nabokov
1579,Terry Brooks
1580,Anne Rivers Siddons
1581,Robert B. Parker
1582,Robert B. Parker
1583,Robert Parker
1584,Robert B. Parker
1585,Robert B. Parker
1586,Robert B. Parker
1587,Robert B. Parker
1588,"Christiane, Md. Northrup"
1589,E. Annie Proulx
1590,Judith Orloff
1591,A.S.  Byatt
1592,Clive Barker
1593,Anonymous
1594,Leo Buscaglia
1595,William Boyd
1596,Henry Miller
1597,William Boyd
1598,Frank B. Gilbreth
1599,Janet Evanovich
1600,Isabel Allende
1601,Sharon Creech
1602,Jack London
1603,L.M. Montgomery
1604,Jack Kerouac
1605,Nelson Demille
1606,Terry Pratchett
1607,Phyllis White
1608,Lois Mcmaster Bujold
1609,Arthur Hailey
1610,Doreen Cronin
1611,Greg Iles
1612,Greg Iles
1613,Owen Brookes
1614,Amelie Nothomb
1615,Sidney Sheldon
1616,Ina May Gaskin
1617,Douglas Adams
1618,William Goldman
1619,Stephen King
1620,John Saul
1621,Dick Francis
1622,Dean R. Koontz
1623,Robin Cook
1624,John Saul
1625,Lilian Jackson Braun
1626,V.C. Andrews
1627,V.C. Andrews
1628,Roald Dahl
1629,Anne Mccaffrey
1630,Brian Keene
1631,Richard Laymon
1632,Arthur C. Clarke
1633,Arthur C. Clarke
1634,Tess Fries
1635,Jerzy Kosinski
1636,Dalton Trumbo
1637,Ian Mcewan
1638,Stephen King
1639,E. B. White
1640,Arthur G. Slade
1641,Barbara Taylor Bradford
1642,Larry Niven
1643,Adam Gopnik
1644,Madeleine L'Engle
1645,Gary Paulsen
1646,Bill Bryson
1647,Isabel Allende
1648,Robert A. Heinlein
1649,Lois Mcmaster Bujold
1650,Forsyth
1651,Dean R. Koontz
1652,George R. Stewart
1653,Stephen King
1654,Fannie Flagg
1655,Gael Baudino
1656,Robert L. Forward
1657,Anne Mccaffrey
1658,William Shakespeare
1659,Karen Hancock
1660,Vã­Ctor E. Villaseã±Or
1661,Dorothy Allison
1662,Rohinton Mistry
1663,Debbie Macomber
1664,Kathy Reichs
1665,Johanna Lindsey
1666,Linda Howard
1667,Josie Litton
1668,Iris Johansen
1669,John De Graaf
1670,Lucy Grealy
1671,Jeffrey Lent
1672,P.G. Wodehouse
1673,Connie May Fowler
1674,Margaret Frazer
1675,Diana Gabaldon
1676,Cameron Abbott
1677,Janice Dickinson
1678,Tom Sharpe
1679,Jay Anson
1680,Melinda Metz
1681,Frank Herbert
1682,Dean R. Koontz
1683,Dean R. Koontz
1684,Gregory Maguire
1685,Robert Mccammon
1686,Robert J. Sawyer
1687,Albert Einstein
1688,Melina Marchetta
1689,William Sleator
1690,Lucy Maud Montgomery
1691,Zora Neale Hurston
1692,Tracy Kidder
1693,James Ellroy
1694,Joseph F Girzone
1695,Keri Hulme
1696,Jung Chang
1697,Fern Michaels
1698,Joy Fielding
1699,Julio Cortazar
1700,Nancy Holder
1701,Juilene Osborne-Mcknight
1702,Colleen Mccullough
1703,Susan Elizabeth Phillips
1704,John Steinbeck
1705,George Spelvin
1706,Jennifer Crusie
1707,Timothy B. Benford
1708,Dean Koontz
1709,Judy Blume
1710,Pat Conroy
1711,J.D. Salinger
1712,Christopher Reeve
1713,Ray Bradbury
1714,John Case
1715,Donald E. Westlake
1716,Larry Bond
1717,Dinah Mccall
1718,Kathleen Eagle
1719,Jo Beverley
1720,Jo Beverley
1721,Hannah Howell
1722,Dean R. Koontz
1723,Virginia Henley
1724,Karen Marie Moning
1725,Peter Maas
1726,Alice Hoffman
1727,Catherine Coulter
1728,Thomas Harris
1729,Eric Bowman
1730,Lisa Grunwald
1731,John Jakes
1732,Frederick Forsyth
1733,Martin Cruz Smith
1734,Nora Roberts
1735,Eleanor Porter
1736,Jerry Spinelli
1737,Jean Craighead George
1738,Katherine Paterson
1739,Lee Smith
1740,John Saul
1741,Erich Segal
1742,John Champlin Gardner
1743,Anne Mccaffrey
1744,Alfred Lansing
1745,Barry Unsworth
1746,Gao Xingjian
1747,Toni Morrison
1748,Torey Hayden
1749,Anne Lamott
1750,Laura Ingalls Wilder
1751,Deepak Chopra
1752,Melinda Metz
1753,Trevanian
1754,Robert. Metz
1755,Edward Rutherford
1756,John Jakes
1757,Natalie Babbitt
1758,Patricia Leitch
1759,Norma Fox Mazer
1760,Penelope Lively
1761,Dean R. Koontz
1762,Nicholas Christopher
1763,Larry Bond
1764,Susan Jeffers
1765,Harry Crews
1766,Carol Muske-Dukes
1767,Noah Gordon
1768,Annie Dillard
1769,Agatha Christie
1770,Debbie Macomber
1771,Johanna Sinisalo
1772,Margaret George
1773,Jhumpa Lahiri
1774,Amulya Malladi
1775,Ana Frank
1776,Bette Ford
1777,Carla Cook
1778,Robyn Sisman
1779,P. D. James
1780,Tom Savage
1781,Alice Hoffman
1782,Nora Roberts
1783,Charles Bukowski
1784,Linda Howard
1785,Rebecca Wells
1786,Elmore Leonard
1787,Philip Roth
1788,Sarah Waters
1789,Albert Einstein
1790,Laurie Halse Anderson
1791,Bette Lord
1792,James Redfield
1793,Connie May Fowler
1794,Rosemary Sutcliff
1795,Diana Silber
1796,John Katzenbach
1797,William X. Kienzle
1798,Pat Barker
1799,Cornelia Funke
1800,Adã¨Le Geras
1801,Paul Doherty
1802,Jo Beverley
1803,Harry F. Saint
1804,Jane Rule
1805,William Shakespeare
1806,Sarah Waters
1807,Ted Chiang
1808,Jamaica Kincaid
1809,Peter Hillsman Taylor
1810,Susan Fromberg Schaeffer
1811,Pat Conroy
1812,Mary Higgins Clark
1813,Robert M Pirsig
1814,Mercedes Lackey
1815,Nava Renek
1816,Kuki Gallmann
1817,Wayne W. Dyer
1818,Jane Hamilton
1819,Max Barry
1820,Matthew Kneale
1821,Maggie O'Farrell
1822,Linda Fairstein
1823,Michael Cunningham
1824,Barbara Taylor Bradford
1825,F. Scott Fitzgerald
1826,Colson Whitehead
1827,Clive Barker
1828,Gilda Radner
1829,Dorothy Cannell
1830,Anne Michaels
1831,Jeanette Winterson
1832,Sandra Cisneros
1833,Chris Bohjalian
1834,Patsi Bale Cox
1835,Colleen Mccullough
1836,Elle Eggels
1837,Ann-Marie Macdonald
1838,Elizabeth George
1839,Elizabeth George
1840,Bentley Little
1841,Ray Garton
1842,Elizabeth Berg
1843,Brian Jacques
1844,Laurell K. Hamilton
1845,Dorothy Bryant
1846,Vladimir Vladimirovich Nabokov
1847,Charles Portis
1848,Ayn Rand
1849,Alison Weir
1850,Jude Deveraux
1851,Julie Garwood
1852,Richard Dawkins
1853,George Burns
1854,Nancy Huston
1855,Margaret Peterson Haddix
1856,Susanna Tamaro
1857,Terry Pratchett
1858,Matt Ridley
1859,Steven Pinker
1860,Ruth White
1861,Amanda Quick
1862,James A. Michener
1863,Cathy Cash Spellman
1864,B. Traven
1865,Jean P. Sasson
1866,Danielle Steel
1867,Danielle Steel
1868,Michael Connelly
1869,Jeffrey Archer
1870,Henrik Ibsen
1871,Peter Abrahams
1872,Danielle Steel
1873,Oriah Mountain Dreamer
1874,Nicholas Adams
1875,Robin Mckinley
1876,Emma Holly
1877,Amanda Quick
1878,Kathleen E. Woodiwiss
1879,Catherine Anderson
1880,Katherine Stone
1881,Gaelen Foley
1882,Philip K. Dick
1883,Peg Kerr
1884,Patricia Briggs
1885,Sidney Sheldon
1886,Sidney Sheldon
1887,John Updike
1888,Mercedes Lackey
1889,Tony Hillerman
1890,Editors Of Phaidon Press
1891,Wallace Stegner
1892,Rick Bragg
1893,R. L. Stine
1894,Lloyd Alexander
1895,Ellen Conford
1896,Alan Garner
1897,Kurt Cobain
1898,Edward P. Jones
1899,Tracy Chevalier
1900,Ernest J. Gaines
1901,Kate Dicamillo
1902,Terry Jones
1903,David Baldacci
1904,David Mccullough
1905,Douglas Adams
1906,Mary Stewart
1907,Dominique Lapierre
1908,Arturo Perez-Reverte
1909,Editors Of Phaidon Press
1910,Gary Larson
1911,Dorothy Gilman
1912,Lloyd Alexander
1913,Sherman Alexie
1914,Flavia
1915,Colin Higgins
1916,Robert A. Heinlein
1917,Val Mcdermid
1918,Sue Townsend
1919,Roderick Macleish
1920,Rainer Maria Rilke
1921,Daniel Handler
1922,Robin Cook
1923,Paul Auster
1924,Amin Maalouf
1925,Philip K. Dick
1926,Gary Paulsen
1927,C. S. Lewis
1928,Kathleen E. Woodiwiss
1929,Julie Garwood
1930,Elizabeth Coatsworth
1931,Maud H. Lovelace
1932,S. E. Hinton
1933,Sophokles
1934,Ferando Fernan-Gomez
1935,Robert Schneider
1936,Philip Roth
1937,Elia Kazan
1938,Margaret Craven
1939,Daniel Keyes
1940,Jeanette Winterson
1941,Toni Morrison
1942,Jennifer Lash
1943,James Clavell
1944,Sherman Alexie
1945,Jane Green
1946,Alice Hoffman
1947,Brenda Joyce
1948,Laura Kinsale
1949,Josephine Hart
1950,Nicholson Baker
1951,Laura Reese
1952,Catherine Coulter
1953,Nancy Toder
1954,Gabriel Garcia Marquez
1955,Mary Renault
1956,Han Nolan
1957,James Howe
1958,Robin Mckinley
1959,Leo Tolstoy
1960,Judith Kelman
1961,Mary Stewart
1962,Carson Mccullers
1963,James Rollins
1964,Tennessee Williams
1965,Sherman Alexie
1966,John Steinbeck
1967,Jane Smiley
1968,William Styron
1969,Daniel Boorstin
1970,Martin Amis
1971,Ellen Kushner
1972,Louise Fitzhugh
1973,Richard Preston
1974,Ben Bova
1975,James A. Michener
1976,Henry Roth
1977,Marian Keyes
1978,Catherine Anderson
1979,Kristen Britain
1980,Richard Adams
1981,Isaac Asimov
1982,Oliver W. Sacks
1983,Agatha Christie
1984,Tom Clancy
1985,Luanne Rice
1986,Candace Bushnell
1987,Thomas H. Cook
1988,James Clavell
1989,Whitley Strieber
1990,P. G. Wodehouse
1991,Jeremy Narby
1992,Jay Winik
1993,Karen Joy Fowler
1994,Lynsay Sands
1995,Josh Mcdowell
1996,Amy Wallace
1997,John Gilstrap
1998,Graham Greene
1999,Sara Donati
2000,Ursula K. Le Guin
2001,Lee Child
2002,Mark Helprin
2003,Alistair Macleod
2004,C. J. Box
2005,Walter Mosley
2006,Ron Franscell
2007,Amanda Foreman
2008,David Starkey
2009,Natalie Davis
2010,Sara Maitland
2011,Anita Desai
2012,Alice Hoffman
2013,Nevada Barr
2014,Douglas Adams
2015,Masami Tsuda
2016,Tomoko Taniguchi
2017,Michael Morpurgo
2018,Philip Pullman
2019,Douglas Adams
2020,Danielle Steel
2021,David Ambrose
2022,Terry Pratchett
2023,David A. Van Meter
2024,Lavyrle Spencer
2025,Marge Piercy
2026,Rachel Carson
2027,John Saul
2028,David Mccullough
2029,Holly Thompson
2030,Jim Harrison
2031,Graham Greene
2032,Boris Vian
2033,Barbara Taylor Bradford
2034,Jude Deveraux
2035,Victoria Holt
2036,Irving Wallace
2037,Mary Higgins Clark
2038,Richard Ellmann
2039,Natalie Goldberg
2040,Tom Clancy
2041,Ann Brashares
2042,Larry Niven
2043,Sol Stein
2044,Michael Ende
2045,Patricia Highsmith
2046,Lauren Weisberger
2047,Alexandre Dumas
2048,H. G. Wells
2049,Lavyrle Spencer
2050,Iain Banks
2051,Muriel Spark
2052,Larry Niven
2053,Larry Niven
2054,Gene Brewer
2055,Lawrence M. Krauss
2056,Frances Itani
2057,Meg O'Brien
2058,Michel Tremblay
2059,Barbara Robinson
2060,Gregory Howard Williams
2061,Danielle Steel
2062,Margaret Drabble
2063,Michel Faber
2064,Gary Paulsen
2065,Daniel Silva
2066,Richard Paul Evans
2067,Maeve Binchy
2068,Brian Froud
2069,J.D. Salinger
2070,Karleen Koen
2071,Terry Pratchett
2072,Joe Harnell
2073,Martin Amis
2074,Linda Fairstein
2075,Nora Roberts
2076,Lilian Jackson Braun
2077,Nancy Thayer
2078,Jeffrey Archer
2079,Jill Mansell
2080,D.W. Buffa
2081,D. W. Buffa
2082,Stephen Frey
2083,Anne Tyler
2084,Marilyn French
2085,Sandra Brown
2086,Emma Gold
2087,James A. Michener
2088,Carl Hiaasen
2089,Charles Bukowski
2090,Terry Goodkind
2091,Daniel Silva
2092,Molly Cochran
2093,Jurek Becker
2094,Julia Alvarez
2095,Richard Preston
2096,G. K. Chesterton
2097,Robin Cook
2098,Steven Brust
2099,Steven Brust
2100,Steven Brust
2101,Steven Brust
2102,Katie Fforde
2103,Richard Bach
2104,Dick Francis
2105,Catherine Coulter
2106,Sherryl Jordan
2107,Tabitha King
2108,Amanda Davis
2109,Irvine Welsh
2110,Kate Atkinson
2111,Jack Canfield
2112,Bill Bryson
2113,Paul Auster
2114,Stã?Â©Fan Zweig
2115,Eric-Emmanuel Schmitt
2116,Jim Hougan
2117,Jennifer Chiaverini
2118,Isaac Asimov
2119,Sarah Turnbull
2120,J. D. Robb
2121,Kyle Mills
2122,Nora Roberts
2123,Nora Roberts
2124,Gerald Petievich
2125,John J. Nance
2126,Nancy Taylor Rosenberg
2127,Harold Coyle
2128,Don Passman
2129,Mario Puzo
2130,Jack Higgins
2131,George Orwell
2132,Robin Pilcher
2133,Richard Adams
2134,William Faulkner
2135,Tony Vigorito
2136,Agatha Christie
2137,Jules Verne
2138,Robert A. Heinlein
2139,Michelle Magorian
2140,Ernest Hemingway
2141,Oscar Wilde
2142,Gary Jennings
2143,Phyllis A. Whitney
2144,George Alec Effinger
2145,Celeste Deblasis
2146,Douglas Preston
2147,Sheri S. Tepper
2148,Gail Godwin
2149,Tony Horwitz
2150,Karen Marie Moning
2151,Sherrilyn Kenyon
2152,Karen Marie Moning
2153,Karen Marie Moning
2154,Linda Howard
2155,Karen Marie Moning
2156,Kinley Macgregor
2157,Lester Bangs
2158,Jack Ketchum
2159,P. D. James
2160,David James Duncan
2161,Roger Fisher
2162,Richard Phillips Feynman
2163,James Herriot
2164,Philip K. Dick
2165,Sandra Brown
2166,Jorge Amado
2167,Ben Rice
2168,Kaye Gibbons
2169,Leonard Cohen
2170,Dale Brown
2171,David Daniel
2172,Annie Proulx
2173,Jonathan Kozol
2174,Walker Percy
2175,Barbara Michaels
2176,Iris Johansen
2177,Patricia L. Wrede
2178,John Updike
2179,Paul Theroux
2180,Dbc Pierre
2181,Daniel Menaker
2182,Chuck Palahniuk
2183,Paul Feig
2184,Jack M. Bickham
2185,Scott Adams
2186,Robert Asprin
2187,Ray Kurzweil
2188,Faye Kellerman
2189,Lavyrle Spencer
2190,Judith Mcnaught
2191,Susan Krinard
2192,Lynn Kurland
2193,Paullina Simons
2194,Judith Mcnaught
2195,Johanna Lindsey
2196,Judith Mcnaught
2197,Virginia Henley
2198,Susan Wiggs
2199,Jane Feather
2200,Judith Mcnaught
2201,Celia Rees
2202,Donna Tartt
2203,John Le Carre
2204,Stephen Coonts
2205,J.R.R. Tolkien
2206,J.R.R. Tolkien
2207,Virginia Woolf
2208,Kelley Armstrong
2209,Kelley Armstrong
2210,Bill Watterson
2211,Antoine De Saint-Exupery
2212,Orson Scott Card
2213,A.A. Attanasio
2214,Jack Vance
2215,Elizabeth George
2216,Edward Bloor
2217,Michael Curtis Ford
2218,Tobias Wolff
2219,Anais Nin
2220,Erich Fromm
2221,Rice
2222,George S. Clason
2223,Jack Kerouac
2224,C.J. Beck
2225,Elizabeth George
2226,Marion Zimmer Bradley
2227,Stephen R. George
2228,Bentley Little
